BCOL not creating new subelements.,ACTION TAKEN: After inventigation it was found that the BCOL was not configured as perrecommendation. The issue was resolved after correcting the configuration.
5545 performance manager,ACTION TAKEN: Hi L2 Please check the doc and log and give some advice. Thanks .
5545 performance manager,ACTION TAKEN: Hi Scott Could you please confirm if you are trying to load the topology from database server Also we have command to increase FC_QUOTA which is give below: dccmd debug CMGR self dbCfgAt: AMGR.TNPMKLLNX0125.PERSISTENT.CO.IN.DUS.1.FC_QUOTA put: 3000000000 Here TNPMKLLNX0125.PERSISTENT.CO.IN is a hostname you can change i accordingly. Please use pvuser and source datachannel environment before running above command. You can run below command to check exact configuration value before an after changing the quota: dccmd debug CMGR self dbCfgPrint | grep AMGR This will help you not putting the components into flow control state. Please update us once you make the changes. Regards Sarthak
TNPM 1.3.2 do not send SNMP Trap to Omnibus,ACTION TAKEN: Hi Lee To further troubleshoot this issue we have created a debug patch to getmore verbose logs . Please place this debug patch in DC_HOME/state folder and restart CMEs in question. Now replicated the scenario (with hostname) and share the proviso logs after an hour for further troubleshooting. You can confirm whether the patch is installed or not with below command: dccmd debug CMGR PvIFManager default loadedPatches Also let us know if there is any chance to have WebEx for this issue. Thanks Shailesh
TNPM 1.3.2 do not send SNMP Trap to Omnibus,Action taken : Sent mail to customer. Hi Lee Glad to hear that you identified the issue by your own. So up to some extent debug patch has helped .. (otherwise you havent looked in to that CME :). Thanks for the closure consent. We will proceed with the closure formalities of this PMR. Thanks for contacting TNPM support. Thanks Shailesh
TNPM 1.3.2 do not send SNMP Trap to Omnibus,ACTION TAKEN: I found the problem why traps were not being sent to Omnibus. I had added the hosts/IP to the /etc/hosts file on the Datamart/DB system but the CME was running on another machine. As we only use local hosts file lookup this would of course not work. I have now added the hosts/IP to the /etc/hosts file where the CME is running configured TNPM so Trap Destinations are hostnames restarted CME and I now see event in OMNIbus.
Gao Duo 5249    netcool performance,Action taken: queue to L2 for help. .
What is the new equivilent to the dccmd debug command,Action taken : Sent mail to customer. Hi Hari Thanks for an update. Please keep us posted with the same. Regards Sarvesh
What is the new equivilent to the dccmd debug command,Action taken : Sent mail to customer. Hi Hari Thanks for an update. Let me check this with my team and will get back to you. Regards Sarvesh
What is the new equivilent to the dccmd debug command,ACTION TAKEN: We have reviewed the tcpDump file and can see multiple errors of the following pattern: 1560 238.362980 10.235.116.43 10.74.8.26 TCP 74 [TCP Retransmission] 58307 40049 [SYN] Seq0 Win14600 Len0 MSS1460 SACK_PERM1 TSval1580255475 TSecr0 WS128 1565 240.362958 10.235.116.43 10.74.8.26 TCP 74 [TCP Retransmission] 58307 40049 [SYN] Seq0 Win14600 Len0 MSS1460 SACK_PERM1 TSval1580257475 TSecr0 WS128 1598 244.362980 10.235.116.43 10.74.8.26 TCP 74 [TCP Retransmission] 58307 40049 [SYN] Seq0 Win14600 Len0 MSS1460 SACK_PERM1 TSval1580261475 TSecr0 WS128 TCP Retransmission occurs when the TCP protocol acknowledgement for a packet has not been received due any number of reasons including systemoverload network congestion or network failure. Also studied the orbtrc files which are getting generated on your DC server repeatedly. The error in those files also refer to COMM_FAILURE indicating a communication failure on your network. In the earlier PMR we saw communication issue between the same two servers due to which the proviso.log was not updating: 12712 3435.574051 10.235.116.43 10.74.8.26 ICMP 168 Destination unreachable (Port unreachable) 12730 3440.650921 10.235.116.43 10.74.8.26 ICMP 166 Destination unreachable (Port unreachable) 12731 3441.207784 10.235.116.43 10.74.8.26 ICMP 166 Destination unreachable (Port unreachable) 12734 3441.625984 10.235.116.43 10.74.8.26 ICMP 169 Destination unreachable (Port unreachable) 12735 3442.172204 10.235.116.43 10.74.8.26 ICMP 168 Destination unreachable (Port unreachable) 12743 3443.036977 10.235.116.43 10.74.8.26 ICMP 182 Destination unreachable (Port unreachable) 12748 3445.506547 10.235.116.43 10.74.8.26 ICMP 180 Destination unreachable (Port unreachable) You will need to address this network issue in order to help resolve this.
wujinf(5664):TNPM,Action taken : Sent mail to customer. Hi From the provided output of dccmd status all it looks like FTE now started polling data. But its showing that CME and FTE are processing the data from 4th Feb. So you will need to remove the backlog data and sync up with current data and time as TNPM will not process this backlog data further. Please let us know if you have any further queries if yes then let us know if we can have quick WebEx session. Also please provide us the latest dccmd status all output. Thanks Sarvesh
*wujinf(5664):TNPM,ACTION TAKEN: Hi It looks like you have entered the wrong database password. Please checkand correct. If it still does not work you will need to raise a new PMR as this is a different issue. Regards Saurabh
*wujinf(5664):TNPM,ACTION TAKEN: Thanks for update. I have gone through the provided information. We havefound below property which should get changed after following suggestedsteps. I guess we will need to change it manually. FTE.1.1.SOURCE.1sftp:pvuser:ADDFDHCGCOGJHCGLGGNCPMopt/dataload/SNMP.1.1/output Please follow below steps to change that property to false 1. Open topology Editor. 2. Load existing topology from Database. 3. Under Logical view in File Transfer Engine properties change SOURCE (only change sftp to ftp) as highlighted in below screenshot. 4. Save topology. 5. Then run deployer for installation. 6. After the deployment process is done successfully Please restart Datachannel components & Visual process. Please check if FTE is able to perform file transfer operation & let usknow the outcome.
disappears directory done/Input.20,Action taken Hi Cristina Thanks for the requested logs. We will look into it and get back to you soon. Regards Swapnil
disappears directory done/Input.20,Action taken Hi Cristina Logs that you have shared does not have enough information. Please send us the full Proviso.log make sure it has AMGR logging. Thanks Swapnil
disappears directory done/Input.20,ACTION TAKEN: Customer is not ready to enable dual logging. Customer hasgiven closure consent.
Flow control asserted (low space or over quota),ACTION TAKEN: Thanks for your time in webex. Please find below webex summary. Summary: 1.We checked for the FC_QUOTA 2.We increased it by executing below command dccmd debug CMGR self dbCfgAt:FC_QUOTA put: Value 3.After increasing FC_QUOTA we restarted all dc component and processes 4.We checked for latest dccmd status and find all the components are working fine now. So as discussed in call here by we are moving towards the closure of this PMR. Thanks for contacting TNPM.
We have configured baseline threshold for Inbound and,ACTION TAKEN: Hi Parvathi Thanks for your time in call. As discussed there is no issue in applying this test patch. The dc patches are simple to install and roll back. Please let us know the outcome after applying test patch. Thanks Shailesh
FTE  &  CME goes into flow control asserted state.,Action taken : Sent mail to customer. Hi Konstantin Thanks for the closure consent. We will move ahead and complete the closing formalities of this PMR. Regards Sarvesh
FTE  &  CME goes into flow control asserted state.,ACTION TAKEN: During the WebEx we have observed below ORA error in alert_PV.log and To fix this issue we have enabled the auto extend feature for PV_ADMIN_TEMP tablespace. ORA1652: unable to extend temp segment by 64 in tablespace PV_ADMIN_TEMP After that we have cleaned all backlog data except todays data and thenstarted channel1 channel2 respectively. Now the channel1 already catchup with current date(time) data and LDR.2 is still catching up the backlog data(2016.04.2703).
UBA's not converting files to GMT timezone,Action taken : Sent mail to customer. Hi Tim This is to acknowledge the receipt of your PMR 82864012649. We will assist you to resolve your issue. We are going through your problem description and will get back to you soon. Thank You. Regards Sarvesh Mahajan L2 Support TNPM
UBA's not converting files to GMT timezone,ACTION TAKEN: Customer resolved there issue.
Corrupted Oracle data sets/partions block new data,Action taken : Sent mail to customer. Hi Ronny Thanks for the information. We are checking the steps provided by you with our DBA. Once we get any update from them will get back to you. Regards Sarvesh
Corrupted Oracle data sets/partions block new data,Action taken : Sent mail to customer. Hi Ronny Could you please update us on this PMR. Please let us know if you have any further queries if not then allow us to close this PMR. Thanks Sarvesh
Corrupted Oracle data sets/partions block new data,Action taken : Sent mail to customer Hi Ronny Could you please update us on this PMR. Please let us know if you have any further queries if not then please allow us to close this PMR. Thanks Sarvesh
TNPM 1.3.2 needs csh/tcsh (OA41003158),ACTION TAKEN: This is to acknowledge the receipt of your PMR 26884075724. Thanks for the pointer on this issue. We have created a doc APAR IV84673for this modification in guide.
LDR crashes with: unable to extend segment by 4 in,Action taken : Sent mail to customer. Hi Vlad Could you please update us on this PMR. Please let us know if you are still facing the same issue. If not then allow us to close this PMR. Thanks Sarvesh
LDR crashes with: unable to extend segment by 4 in,Action taken : Sent mail to customer. Hi Vlad Good day. As we have not received response on our last follow up mails. As per oursupport policy we cannot keep inactive PMR open for longer duration without next action plans. So as we have not heard back from you we aremoving ahead & closing this PMR. We will complete PMR closing formalities. In case you are still facing issue you will be able to mail us & reopen this PMR within next 28 days. Thank you for contacting TNPM Support. Regards Rushabhdeo Kidile
LDR crashes with: unable to extend segment by 4 in,ACTION TAKEN: Customer altered the size of the UNDO_DATA partition from the default 1G to 2G.
No TNPM/Proviso components starting,ACTION TAKEN: Requested customer to check LD_LIBRARY_PATH. Customer identified that they had the wrong Oracle Home.
"PISMGR, CMGR and LOGW Not Starting",ACTION TAKEN: Hi Ryan Thanks for closure confirmation. However please be advised that this PMR can be reopened within 28 daysafter the closure if you have anything related to this issue. After the said period this PMR will then be archived and you will need to raise a new PMR. Thank you for your patience and letting us support you. Thanks Indra
"PISMGR, CMGR and LOGW Not Starting",ACTION TAKEN: As root extract and install the libcrypto.so file using the following code: # cd /usr/lib # ar xv ./libcrypto.a # ln s libcrypto.so.0.9.8 libcrypto.so
LDR comms issue,ACTION TAKEN: This is to acknowledge the receipt of your PMR 80432019866. We will further assist you to resolve your issue. Thanks for providing the logs. We have observed below log messages in the walkback file. END OF WALKBACKCLI Driver][DB2/LINUXX8664] SQL0668N Operation not allowed for reason code 3 on table PV_METRIC.C01_1MGA_000_S0. SQLSTATE57016 FACILITY_NAME: LDR.19749 Release: 1.4.1.025 Build: Andam.25 ORIGINATOR: a PROVISO.PvDB2Session( hstmt 10001 ) PARAMETER: OrderedCollection (a DB2Error a DB2Error) TEXT: [IBM][CLI Driver][DB2/LINUXX8664] SQL0668N Operation not allowed for reason code 3 on table PV_METRIC.C01_1MGA_000_S0. SQLSTATE57016 Here the operation on table PV_METRIC.C01_1MGA_000_S0 is in pending state. Hence we are getting the status of LDR as unresponsive. Could you please follow the below steps to remove the pending state of this table. Login as db2 user $ db2 connect to PV $ db2 select TABSCHEMA TABNAME LOAD_STATUS from SYSIBMADM.ADMINTABINFO where load_status PENDING and tabschema PV_METRIC $ db2 load from /dev/null of del terminate into PV_METRIC.C01_1MGA_000_S0 nonrecoverable $ db2 disconnect PV After following above steps please restart all datachannel components and check for the status of LDR.
High Availability TNPM,ACTION TAKEN: Forwarding PMR ACTION PLAN: Informing engineer +ECUREP PMRUPDATE R7 P 5724W86AA L503/P2S216/05/1811:12 ATMaterial received from HTTP server and stored in ECuRep: Directory: /ecurep/pmr/7/4/74842024677/20160518 File: 74842.024.677.TNPM_HA_Deployment_Guide.pdf 961660 bytesmail address: 1saurabmy.ibm.com +ECUREP PMRUPDATE R7 P 5724W86AA L25T/XFEMM P2S216/05/1811:12 SCG +ECUREP PMRUPDATE R7 P 5724W86AA L25T/XFEMM P2S216/05/1811:12 SAT +GLIGORE RALUCA 5724W86AA L25T/XFEMM P2S216/05/1811:16 S2D +BHIDE SAURABH 5724W86AA L12H/NCPROVP2S216/05/1811:19 CT +BHIDE SAURABH 5724W86AA L12H/P2S216/05/1811:19 ATContact Made +ECUREP PMRUPDATE R7 P 5724W86AA L503/P2S216/05/1811:20 ATECuRep Mail Gateway mail from support Send To: 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518131927tivoli_support File: 74842.024.677.TNPM_HA_Deployment_Guide.pdf 961660 bytes File: mail.html 2582 bytes File: mail.wri 1182 bytes EMAIL TEXT START Hi Ken This is to acknowledge the receipt of PMR: 74842024677. You can refer to the below link for more information on TNPM HA (wireline): https:www.ibm.com/support/knowledgecenter/SSBNJ7_1.4.0/com.ibm.tnpm_1.4_kc.doc/install/ctnpm_installguide_highavailabilitymanager0309.dita https:www.ibm.com/support/knowledgecenter/SSBNJ7_1.4.0/com.ibm.tnpm_1.4_kc.doc/install/ctnpm_installguide_highavailabilitymanager0309.dita Alternatively you can also use IBM TSAM for HA refer to the attached guide for more information. Also you will need to raise a new PMR for the query regarding TNPM wireless. Let me know if you need any further information or if this PMR can be closed. Regards Saurabh EMAIL TEXT END +BHIDE SAURABH 5724W86AA L12H/P2S216/05/1811:20 AL +BHIDE SAURABH 5724P59DC L12H/P2S216/05/1811:20 AL +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1811:20 CR +BHIDE SAURABH 5724P59DC L12H/NCPROWP2S216/05/1811:20 AT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1812:59 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518145844Ken_Seong_Tan File: mail.html 5014 bytes File: mail.wri 2543 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1812:59 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1812:59 SAT +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1814:06 SCT +BHIDE SAURABH 5724P59DC L12H/P2S216/05/1814:06 ATContact Made +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1814:06 SCC +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1814:06 SAT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1814:07 ATECuRep Mail Gateway mail from support Send To: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518160638tivoli_support File: mail.html 6903 bytes File: mail.wri 3014 bytes EMAIL TEXT START Hi Ken IBM TSAM is a separate IBM product. You can surely raise a PMR with the TSAM team if in case you face any issue. Also as informed earlier you will need to raise a new PMR for queries related to TNPM Wireless. Let me know if you have any further queries. Regards Saurabh EMAIL TEXT END +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1814:20 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518162000Ken_Seong_Tan File: mail.html 9316 bytes File: mail.wri 5786 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1814:20 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1814:20 SAT +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1814:27 ATECuRep Mail Gateway mail from support Send To: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518162713tivoli_support File: mail.html 11618 bytes File: mail.wri 4719 bytes EMAIL TEXT START Hi Ken I will need to check this with my team. I will get back to you with further response. Regards Saurabh EMAIL TEXT END +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1815:09 SCT +BHIDE SAURABH 5724P59DC L12H/P2S216/05/1815:09 ATContact Made +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1815:09 SCC +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1815:09 SAT S5 SERVICE GIVEN 99 SG/99/ +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1815:10 ATECuRep Mail Gateway mail from support Send To: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518170944tivoli_support File: mail.html 11838 bytes File: mail.wri 4922 bytes EMAIL TEXT START Hi Ken As per the documentation these are the two recommended HA solutions youcan deploy either solution based on your requirement: IBM TSAM Veritas Cluster server As far as support is concerned if there is any issue with either software the respective product teams will provide you support. Regards Saurabh EMAIL TEXT END +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1815:18 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160518171736Ken_Seong_Tan File: mail.html 14186 bytes File: mail.wri 9528 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1815:18 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1815:18 SAT +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1816:17 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Shailesh Joshi shailesh_joshipersistent.com /ecurep/pmr/7/4/74842024677/mail20160518181725Shailesh_Joshi File: mail.html 29047 bytes File: mail.wri 8365 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1816:17 ATNo call generated. A Call exists already on Queue: NCPROV12H +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/05/1817:16 SCT +KIDILE RUSHABHDEO 5724P59DC L12H/P2S216/05/1817:16 ATContact Made +KIDILE RUSHABHDEO 5724P59DC L12H/NCPROVP2S216/05/1817:16 SCC S5 SERVICE GIVEN 99 SG/99/ Customer Response: Hi Saurabh Thank you for your response. Your response does not answer the 3 questions I have. I need specific answers for the 3 questions. Please gothrough them carefully. 1. Can you please let me know if IBM TSAM is officially supported by TNPM Wireline as a HA solution. 2. If no what other HA solution is officially supported by TNPM Wireline 3. Is there any future HA support (apart from question no. 1 and no. 2) in the pipeline for TNPM Wireline Regards Ken Seong Tan Action Taken: Sent mail to customer. Hi Ken I think Saurabh already mentioned required information in his earlier response. Let me rephrase it again. 1. As per the document we officially recommend Veritas Cluster or SunCluster for HA setup. Regarding support if there is any issue with either software the respective product teams will provide you support. If you want to use TSAM We will support you if there is any issue with TNPM. Below is the link for your ready reference : https:www.ibm.com/support/knowledgecenter/SSBNJ7_1.4.0/com.ibm.tnpm_1.4_kc.doc/install/ctnpm_installguide_highavailabilitymanager0309.dita 2. Recommended option is Veritas Cluster. 3. I believe you have to forward this query to product management teamthey are the correct person to answer this query. Thanks Shailesh Action Plan: Wait for customer Response.Support to look into it. NCC: 19/05/2016 +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1914:25 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160519162429Ken_Seong_Tan File: mail.html 25238 bytes File: mail.wri 12808 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1914:25 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/1914:25 SAT +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1915:26 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Shailesh Joshi shailesh_joshipersistent.com /ecurep/pmr/7/4/74842024677/mail20160519172545Shailesh_Joshi File: mail.html 35836 bytes File: mail.wri 10811 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/1915:26 ATNo call generated. A Call exists already on Queue: NCPROV12H +BHIDE SAURABH 5724P59DC L12H/NCPROVP2S216/05/1915:36 SCC S5 SERVICE GIVEN 99 SG/99/ Mail from support: Hi Ken As per support process We(Support team) always encourage our customers to contact our product management team to get any details of raodmap. So It would be good if you can directly contact and get the answers forall your queries. Do let us know if you have any further query in this PMR . Thanks Shailesh +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/2014:26 ATECuRep Mail Gateway mail from support Send To: Shailesh Joshi shailesh_joshipersistent.com Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160520162610tivoli_support File: mail.html 37789 bytes File: mail.wri 11985 bytes EMAIL TEXT START Hi Ken Please let us know if you require any further information on this. If not then please confirm if this PMR can be closed. Regards Saurabh EMAIL TEXT END +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/2019:11 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Ken Seong Tan 1tanksmy.ibm.com /ecurep/pmr/7/4/74842024677/mail20160520211103Ken_Seong_Tan File: mail.html 33095 bytes File: mail.wri 17211 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/2019:11 SCG +ECUREP PMRUPDATE R7 P 5724P59DC L12H/NCPROVP2S216/05/2019:11 SAT +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/2020:09 ATECuRep Mail Gateway Received Mail and stored in ECuRep Mail From: Sarvesh Mahajan sarvesh_mahajanpersistent.com /ecurep/pmr/7/4/74842024677/mail20160520220900Sarvesh_Mahajan File: mail.html 45319 bytes File: mail.wri 13858 bytes +ECUREP PMRUPDATE R7 P 5724P59DC L503/P2S216/05/2020:09 ATNo call generated. A Call exists already on Queue: NCPROV12H +MAHAJAN SARVESH 5724P59DC L12H/NCPROVP2S216/05/2020:10 SCT +MAHAJAN SARVESH 5724P59DC L12H/P2S216/05/2020:10 ATContact Made +MAHAJAN SARVESH 5724P59DC L12H/NCPROVP2S216/05/2020:10 SCC S5 SERVICE GIVEN 99 SG/99/ Customer response : Hi Saurabh Could you please provide the contact point of your product management team so that I can raise this query to them Thank you. Regards Ken Seong Tan Action taken : Sent mail to customer. Hi Ken You can contact Richard Gleeson(gleesonuk.ibm.com) he is our product manager. He will answer all your queries. So as there is nothing left from Support side we are hereby moving ahead and closing this PMR. Thanks Sarvesh
High Availability TNPM,ACTION TAKEN: 1. As per the document we officially recommend Veritas Cluster or Sun Cluster for HA setup. Regarding support if there is any issue with either software the respective product teams will provide you support. If you want to use TSAM We will support you if there is any issue with TNPM. Below is the link for your ready reference : https:www.ibm.com/support/knowledgecenter/SSBNJ7_1.4.0/com.ibm.tnpm_1.4_kc.doc/install/ctnpm_installguide_highavailabilitymanager0309.dita 2. Recommended option is Veritas Cluster. 3 Contact Product Management team for roadmap of TNPM
CME crashes during initialization,Action taken : Sent mail to customer. Hi Artur Thanks for joining the session. WebEx Summary: 1) We have removed state directory of CME.2.2 and restarted that CME but CME.2.2 is still crashing. 2) As per your approval we have cleaned backlog data and restarted CME.2.2 but no luck. 3) We have also disabled almost 115 formulas and restarted components but still facing same issue. Also in logs we have checked that element and subelement count for CME.2.2 are still same even after distributing the load. So let me check with my team the next action and will get back to you. Regards Sarvesh
CME crashes during initialization,Action taken : Sent mail to customer. Hi Artur Glad to hear that CME.2.2 is working fine now. So as discussed over call we will close this PMR for now. However you can reopen this PMR within 28 days if you face same issue again. Regards Sarvesh
CME crashes during initialization,ACTION TAKEN: Asked customer to distribute the load over channels.
DCCMD command getting timed out,Action taken : Sent mail to customer. Hi Kishore Could you please update us on this PMR. Please let us know whether you are still facing the issue. If yes then provide us the requested information for further analysis. Also try to run dccmd status for any one component and let us know whether you get the same error message or not. Thanks Sarvesh
DCCMD command getting timed out,ACTION TAKEN: Thanks for your time in webex. Please find below webex summary. Summary: 1.We checked for dccmd status it was not showing the status. 2.We killed all the processes and checked for the status the status wasavailable for some time but after some time it was stopped working. 3.Then we killed all the processes and started in below sequence and checked for the status it was working fine. cnsw logw cmgrw amgrw As discussed in the call please monitor the status for some time and keep us posted.
DCCMD command getting timed out,ACTION TAKEN: After bouncing the components and visual processes issue got resolve.
FTEs getting stuck at the top of the hour - old,Action taken : Sent mail to customer. Hi Vlad Could you please enable SQL_LOGGING and increase the log level. Because we are suspecting that some queries gets fired which takes time to receive results and FTE is getting stuck. Please find below ftp link of the patch to enable SQL_LOGGING and apply it collect the logs. ftp:ftp.ecurep.ibm.com/fromibm/pmr/51390227000/51390.227.000.IF9999.zip ftp:ftp.ecurep.ibm.com/fromibm/pmr/51390227000/51390.227.000.IF9999.zip Thanks Sarvesh
TNPM 1.4 proviso.log and queries.,ACTION TAKEN: Hi Vivek It seems the uploaded file got corrupted I am not able to extract that file. [roottnpmkllnx0121 81545]# gunzip 81545.220.796.2016.05.25_1464220023_proviso.tar.gz gzip: 81545.220.796.2016.05.25_1464220023_proviso.tar.gz: unexpected endof file [roottnpmkllnx0121 81545]# Meanwhile we have compared the UBA logs with other component(CME) logs in our local lab and Yes we also have huge no.of UBA messages comparedto other components with the same log filter value. bash4.2$ cat 2016.05.24_1464134456_CME.3.3.log | wc l 10708 bash4.2$ cat 2016.05.24_1464134400_UBA.3.3.log | wc l 487276 So it is an expected behavior to have huge log messages for UBA comparedto other components and it is good to have additional logging for debugging purpose. If you still wants to reduce the no.of log messages then you can set thelog filter value to FEW. Please let us know if you have further queries related to this topic. Thanks Amar
TNPM 1.4 proviso.log and queries.,ACTION TAKEN: Hi Vivek Good Day.. Just following up with you on my last response to check whether you haveany further queries related to this issue. Please let us know if you have further queries related to this topic ifyou dont have further queries let us know how you would like to move further with this PMR. Thanks Amar
LDR not processing and loading data,Action taken : Sent mail to customer. Hi Sonny Thanks for joining the call. WebEx Summary: 1) We cleaned the do directory of LDR.1 and restarted it worked for fewhours but it is still getting stuck. 2) Then we cleaned the ctl files and removed the do/done/output/state directories and restarted LDR.1 but no luck. We also tried to debug it but we are getting some ACQUISITION_ERROR GYMDC10149W error messages. Next Step from PSL : We will be providing you the debug patch for further debugging of the issue by today. Regards Sarvesh
LDR not processing and loading data,Action taken : Sent mail to customer. Hi Ujjwal Thanks for the requested information. We will check it and will get back to you. Regards Sarvesh
LDR not processing and loading data,Action taken : Sent mail to customer. Hi Ujjwal/Sonny Thanks for your time in WebEx. During the WebEx we have noticed that LDR is going into hung mode during a Calls to Stored Procedure while checking for the DB Extents during the data processing. This procedure is taking around 3+ hours to complete. We have also tried executing the SQLs manually using SQLPlus and the same behavior observed. Hence it concluded something wrong with DB Side. Next Steps 1. Telus to Share AWR Report with Johhny Chang for closure look. 2. Muhammad (TelusDBA) to investigate on Oracle side as to why the SQL on Systems tables are taking time. Do let us know if anything come out of the analysis from your DBA. Thanks Shailesh Hi Sonny Thanks for the update. Sure I will send the invite now for 9:30 PT and will involve our experts to further troubleshoot this issue. Thanks Shailesh
MDE Extract - raw extracts,Action taken : Sent mail to customer. Hi Ed Thanks for joining. Please find below Webex summary: 1. In a call we discussed about basic working of MDE were your requirement was to extract raw data using start and end date for a monthbut with granularity set to 15 min like below example: In your query you have set the granularity to 15 min and when you use MDE script to extract raw data you have set the start and end date like below: s 20160501T00:00:00+1300 e 20160531T23:59:00+1300 2. As per granularity concept when you set the granularity to 15 min then this level of granularity can be used only if the start and end time do not span more than one day. For ex. If I set the same scenario as your then I also get same error like you: [roottnpmkll bin]# ./mde.sh u p host tnpmkll.persistent.co.in port 16310 q /opt/mde/AggregatedTimeSeriesQuery1.xml o /opt/mde/outp ut s 20160501T00:00:00 e 20160531T00:00:00 Licensed Materials Property of IBM 5724W86 5724X63 (C) Copyright IBM Corporation 2009. All Rights Reserved. GYMVC1010E: Maximum time scope for selected granularity is 1 day(s). GYMVC1007I: Processing completed with error check logs. 3. Hence it is not possible to achieve your requirement. For this additional requirement you can raise an RFE and we will take care about this additi9onal requirement in our next release. 4. Since I have answered all you queries and with your closure consent in Webex we are moving ahead and close this PMR. Thanks for contacting TNPM support Thanks & Regards Sumeet Warankar
MDE Extract - raw extracts,ACTION TAKEN: 1. In a call we discussed about basic working of MDE were your requirement was to extract raw data using start and end date for a month but with granularity set to 15 min like below example: In your query you have set the granularity to 15 min and when you use MDE script to extract raw data you have set the start and end date like below: s 20160501T00:00:00+1300 e 20160531T23:59:00+1300 2. As per granularity concept when you set the granularity to 15 min then this level of granularity can be used only if the start and end time do not span more than one day. For ex. If I set the same scenario as your then I also get same error like you: [roottnpmkll bin]# ./mde.sh u p host tnpmkll.persistent.co.in port 16310 q /opt/mde/AggregatedTimeSeriesQuery1.xml o /opt/mde/outp ut s 20160501T00:00:00 e 20160531T00:00:00 Licensed Materials Property of IBM 5724W86 5724X63 (C) Copyright IBM Corporation 2009. All Rights Reserved. GYMVC1010E: Maximum time scope for selected granularity is 1 day(s). GYMVC1007I: Processing completed with error check logs. 3. Hence it is not possible to achieve your requirement. For this additional requirement you can raise an RFE and we will take care about this additi9onal requirement in our next release. 4. Since I have answered all you queries and with your closure consent in Webex we are moving ahead and close this PMR.
